max_background_limEqu,0.419934
max_background_limEqu,0
max_background_limEqu,1.51607
max_background_limEqu,2.77119
max_background_limEqu,0.663664
max_background_limEqu,1.5984
max_background_limEqu,2.48026
max_background_limEqu,2.66201
max_background_limEqu,2.50347
max_background_limEqu,1.09252
max_background_limEqu,0
max_background_limEqu,0.0606048
max_background_limEqu,1.11131
max_background_limEqu,1.18064
max_background_limEqu,0.448594
max_background_limEqu,0
max_background_limEqu,0.307114
max_background_limEqu,2.02956
max_background_limEqu,0.00701383
max_background_limEqu,2.1553
max_background_limEqu,2.16355
max_background_limEqu,1.78004
max_background_limEqu,0
max_background_limEqu,0.374569
max_background_limEqu,0.999769
max_background_limEqu,2.54348
max_background_limEqu,0
max_background_limEqu,0.219304
max_background_limEqu,0
max_background_limEqu,1.11957
max_background_limEqu,2.30178
rad8,3.12528
rad8,3.42152
rad8,3.21054
rad8,2.94835
rad8,2.92882
rad8,3.26677
rad8,3.30016
rad8,1.99149
rad8,0.683995
rad8,3.32062
rad8,3.08204
rad8,2.49544
rad8,3.4395
rad8,1.23
rad8,3.51262
rad8,2.80018
rad8,3.08435
rad8,3.26615
rad8,2.8055
rad8,3.43831
rad8,3.14681
rad8,3.31541
rad8,3.17625
rad8,3.14089
rad8,2.92951
rad8,3.58335
rad8,3.34365
rad8,3.47663
rad8,2.6425
rad8,1.39855
rad10,3.8289
rad10,4.21092
rad10,3.88352
rad10,3.80079
rad10,3.55555
rad10,4.0894
rad10,4.19429
rad10,3.86825
rad10,3.17272
rad10,0
rad10,4.43112
rad10,4.01093
rad10,4.27865
rad10,4.18982
rad10,3.53191
rad10,3.67487
rad10,4.19378
rad10,4.00147
rad10,3.94605
rad10,4.39074
rad10,4.29433
rad10,4.13876
rad10,4.0747
rad10,4.063
rad10,3.6168
rad10,4.33389
rad10,3.87669
rad10,3.37675
rad10,4.65138
rad10,4.14853
rad15_limEQU,4.10652
rad15_limEQU,4.66357
rad15_limEQU,3.92705
rad15_limEQU,4.34594
rad15_limEQU,3.79801
rad15_limEQU,3.56407
rad15_limEQU,4.43377
rad15_limEQU,3.75932
rad15_limEQU,3.49605
rad15_limEQU,0
rad15_limEQU,3.65383
rad15_limEQU,3.69282
rad15_limEQU,4.62221
rad15_limEQU,3.97656
rad15_limEQU,4.32194
rad15_limEQU,4.74557
rad15_limEQU,3.3906
rad15_limEQU,4.69438
rad15_limEQU,4.25276
rad15_limEQU,3.53909
rad15_limEQU,4.42054
rad15_limEQU,3.90103
rad15_limEQU,3.91389
rad15_limEQU,3.8271
rad15_limEQU,3.40812
rad15_limEQU,4.37796
rad15_limEQU,4.5524
rad15_limEQU,4.2903
rad15_limEQU,4.08576
radius20_limEqu,4.12164
radius20_limEqu,3.35397
radius20_limEqu,4.55181
radius20_limEqu,4.22614
radius20_limEqu,3.94028
radius20_limEqu,3.16584
radius20_limEqu,3.76533
radius20_limEqu,4.41813
radius20_limEqu,4.19952
radius20_limEqu,4.27873
radius20_limEqu,4.4463
radius20_limEqu,3.87009
radius20_limEqu,4.57322
radius20_limEqu,4.12473
radius20_limEqu,5.08066
radius20_limEqu,3.79534
radius20_limEqu,3.69767
radius20_limEqu,4.2307
radius20_limEqu,4.51469
radius20_limEqu,3.59725
radius20_limEqu,3.99901
radius20_limEqu,3.98004
radius20_limEqu,4.39686
radius20_limEqu,4.01017
radius20_limEqu,4.78292
radius20_limEqu,3.92353
radius20_limEqu,3.6529
radius20_limEqu,4.11809
radius20_limEqu,3.53225
radius20_limEqu,4.04287
radius20_limEqu,4.06071
rad24,3.68624
rad24,3.75989
rad24,3.60108
rad24,3.3974
rad24,4.15026
rad24,3.75852
rad24,3.87899
rad24,4.41514
rad24,4.36346
rad24,3.22183
rad24,3.33402
rad24,3.819
rad24,4.11331
rad24,4.16804
rad24,3.97648
rad24,4.08764
rad24,3.73132
rad24,3.5155
rad24,3.88788
rad24,3.75851
rad24,3.62525
rad24,3.75933
rad24,4.34347
rad24,4.03224
rad24,4.03303
rad24,2.96453
rad24,3.61292
rad24,4.2154
rad24,3.47738
rad24,3.67247
radius30,2.90172
radius30,2.41821
radius30,2.89915
radius30,3.54303
radius30,2.95328
radius30,3.09236
radius30,2.79687
radius30,3.42397
radius30,2.4275
radius30,3.31495
radius30,3.0101
radius30,1.43828
radius30,2.89822
radius30,3.83683
radius30,3.06094
radius30,3.4625
radius30,2.92365
radius30,3.07558
radius30,2.72661
radius30,3.22721
radius30,3.31057
radius30,3.57551
radius30,2.80405
radius30,2.3326
radius30,3.46301
radius30,3.57991
radius30,3.30424
radius30,3.88333
radius30,2.01141
radius30,2.15503
radius36,1.38079
radius36,2.39141
radius36,2.62421
radius36,1.8931
radius36,2.31714
radius36,2.96004
radius36,2.57344
radius36,2.23199
radius36,2.31358
radius36,1.9462
radius36,1.92446
radius36,1.83737
radius36,2.26724
radius36,2.22454
radius36,2.0031
radius36,1.67024
radius36,1.19185
radius36,1.21804
radius36,1.19067
radius36,3.01129
radius36,2.00571
radius36,2.55026
radius36,1.55733
radius36,1.99305
radius36,1.73183
radius36,2.53003
radius36,1.91416
radius36,1.01607
radius36,1.678
radius36,2.5767
radius48,1.60187
radius48,0.784487
radius48,2.16543
radius48,1.17357
radius48,1.21444
radius48,2.36356
radius48,1.13696
radius48,1.68704
radius48,1.33658
radius48,1.04962
radius48,1.96692
radius48,0.876501
radius48,2.47553
radius48,0.676552
radius48,0.95283
radius48,1.8096
radius48,2.39592
radius48,1.55663
radius48,1.27779
radius48,1.1892
radius48,0.942061
radius48,0.903792
radius48,0.905461
radius48,0.93899
radius48,1.53354
radius48,1.07582
radius48,0.870483
radius48,1.4766
radius48,0.866644
radius48,1.14782
radius48,1.10034
radius48,1.79112
radius48,1.61001
radius48,1.10095
radius48,1.32516
radius48,1.2081
radius48,1.76804
radius48,0.901495
radius48,0.74846
radius48,0.828601
radius48,0.809756
radius48,1.18949
radius48,0.969519
radius48,2.54463
radius48,2.88624
radius48,1.50583
radius48,2.1433
radius48,0.82375
radius48,2.22778
radius48,1.83969
radius48,1.69449
radius48,1.95714
radius48,0.827197
radius48,1.72974
radius48,2.29358
radius48,2.03892
radius48,0.971199
radius48,1.13826
radius48,1.20493
radius48,1.67199
radius59,1.21288
radius59,0.822693
radius59,0.840223
radius59,0.906489
radius59,0.994057
radius59,1.16246
radius59,1.92491
radius59,2.04366
radius59,1.49872
radius59,0.907794
radius59,0.522836
radius59,0.785761
radius59,1.00052
radius59,0.876335
radius59,0.593131
radius59,1.10522
radius59,1.59938
radius59,1.14613
radius59,2.00549
radius59,0.852274
radius59,0.931292
radius59,0.876545
radius59,1.03936
radius59,1.5401
radius59,1.89801
radius59,0.999866
radius59,0.704553
radius59,1.0389
radius59,1.04173
radius59,0.835855
radius59,1.88647
radius59,0.797919
radius59,1.54193
radius59,1.07021
radius59,1.08626
radius59,1.02366
radius59,1.6495
radius59,0.936365
radius59,1.81469
radius59,0.903627
radius59,0.951795
radius59,1.30923
radius59,1.67263
radius59,1.57861
radius59,1.30613
radius59,0.729072
radius59,1.80618
radius59,0.790532
radius59,0.778355
radius59,0.917492
radius59,1.44943
radius59,0.744706
radius59,1.61529
radius59,1.78826
radius59,0.982479
radius59,1.17367
radius59,1.07032
radius59,0.750731
radius59,1.54503
radius59,1.59027
